beginpoint,endpoint,period,libsetup,checktype,required,arrival,slack,launchclk,captureclk,skew,fanout,netdelay,netcount,instcount,invdelay,bufdelay,combodelay,seqdelay,totaldelay,invcount,bufcount,combocount,seqcount,portcount,load,wirelength
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[928]/D,1.200,0.071,Setup Check,1.232,2.509,-1.277,-0.155,0.103,0.258,205,0.033,24,24,0.2279999999999999,0.0,2.249000000000001,0.15,0.0,3,0,20,1,0,0.223,478.799
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[929]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[929]/D,1.200,0.18,Setup Check,1.126,2.536,-1.41,-0.155,0.105,0.26,195,0.037,31,31,0.384,0.0,2.116,0.15,0.0,4,0,26,1,0,0.267,649.603
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[92]/CDN,1.200,0.0,Recovery Check,6.285,0.24,6.045,0.24,0.064,-0.176,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[92]/D,1.200,0.12,Setup Check,1.158,2.593,-1.434,-0.155,0.078,0.23299999999999998,227,0.072,33,33,0.473,0.0,2.049,0.15,0.0,5,0,27,1,0,0.308,757.8119999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[930]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[930]/D,1.200,0.193,Setup Check,1.113,2.553,-1.44,-0.155,0.105,0.26,195,0.037,31,31,0.384,0.0,2.134,0.15,0.0,4,0,26,1,0,0.2720000000000001,673.9389999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[931]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[931]/D,1.200,0.056,Setup Check,1.144,2.496,-1.352,-0.155,0.0,0.155,198,0.042,33,33,0.435,0.0,2.023,0.15,0.0,5,0,27,1,0,0.2740000000000001,662.7350000000001
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[932]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.338,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[932]/D,1.200,0.114,Setup Check,1.086,2.518,-1.431,-0.155,0.0,0.155,204,0.036,32,32,0.384,0.0,2.098,0.15,0.0,4,0,27,1,0,0.2740000000000001,644.708
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[933]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[933]/D,1.200,0.121,Setup Check,1.079,2.481,-1.401,-0.155,0.0,0.155,197,0.053,32,32,0.446,0.0,1.983,0.15,0.0,5,0,26,1,0,0.2700000000000001,655.0619999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[934]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[934]/D,1.200,0.193,Setup Check,1.112,2.585,-1.473,-0.155,0.105,0.26,197,0.066,32,32,0.446,0.0,2.075,0.15,0.0,5,0,26,1,0,0.2730000000000001,668.733
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[935]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[935]/D,1.200,0.126,Setup Check,1.179,2.527,-1.347,-0.155,0.105,0.26,208,0.046,32,32,0.445,0.0,2.037,0.15,0.0,5,0,26,1,0,0.2820000000000001,655.886
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[936]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[936]/D,1.200,0.121,Setup Check,1.184,2.628,-1.443,-0.155,0.105,0.26,202,0.039,33,33,0.45,0.0,2.142,0.15,0.0,5,0,27,1,0,0.2770000000000001,648.383
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[937]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[937]/D,1.200,0.092,Setup Check,1.213,2.595,-1.382,-0.155,0.105,0.26,210,0.04,33,33,0.384,0.0,2.172,0.15,0.0,4,0,28,1,0,0.2850000000000001,671.4000000000001
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[938]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[938]/D,1.200,0.086,Setup Check,1.219,2.618,-1.399,-0.155,0.105,0.26,210,0.046,33,33,0.384,0.0,2.189,0.15,0.0,4,0,28,1,0,0.2880000000000001,679.064
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[939]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[939]/D,1.200,0.091,Setup Check,1.215,2.598,-1.383,-0.155,0.105,0.26,210,0.045,33,33,0.384,0.0,2.17,0.15,0.0,4,0,28,1,0,0.2820000000000001,668.65
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[93]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[93]/D,1.200,0.104,Setup Check,1.201,2.647,-1.446,-0.155,0.105,0.26,227,0.056,33,33,0.473,0.0,2.119,0.15,0.0,5,0,27,1,0,0.301,715.1289999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[940]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[940]/D,1.200,0.049,Setup Check,1.256,2.59,-1.333,-0.155,0.105,0.26,202,0.046,35,35,0.384,0.0,2.1619999999999995,0.15,0.0,4,0,30,1,0,0.2850000000000001,682.9209999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[941]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[941]/D,1.200,0.1,Setup Check,1.206,2.632,-1.426,-0.155,0.105,0.26,206,0.061,35,35,0.42,0.0,2.153,0.15,0.0,5,0,29,1,0,0.2910000000000001,731.2819999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[942]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[942]/D,1.200,0.09,Setup Check,1.216,2.597,-1.381,-0.155,0.105,0.26,210,0.044,33,33,0.384,0.0,2.1700000000000004,0.15,0.0,4,0,28,1,0,0.2810000000000001,663.018
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[943]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[943]/D,1.200,0.106,Setup Check,1.199,2.568,-1.369,-0.155,0.105,0.26,220,0.067,34,34,0.507,0.0,1.995,0.15,0.0,6,0,27,1,0,0.302,703.477
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[944]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[944]/D,1.200,0.122,Setup Check,1.183,2.574,-1.39,-0.155,0.105,0.26,211,0.039,32,32,0.384,0.0,2.152,0.15,0.0,4,0,27,1,0,0.293,715.6279999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[945]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[945]/D,1.200,0.086,Setup Check,1.22,2.611,-1.391,-0.155,0.105,0.26,219,0.041,34,34,0.445,0.0,2.126,0.15,0.0,5,0,28,1,0,0.297,700.222
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[946]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[946]/D,1.200,0.086,Setup Check,1.219,2.593,-1.374,-0.155,0.105,0.26,219,0.037,34,34,0.445,0.0,2.111,0.15,0.0,5,0,28,1,0,0.296,699.313
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[947]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[947]/D,1.200,0.088,Setup Check,1.217,2.613,-1.396,-0.155,0.105,0.26,219,0.042,34,34,0.445,0.0,2.127,0.15,0.0,5,0,28,1,0,0.299,713.492
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[948]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[948]/D,1.200,0.094,Setup Check,1.211,2.624,-1.413,-0.155,0.105,0.26,219,0.046,34,34,0.445,0.0,2.134,0.15,0.0,5,0,28,1,0,0.306,757.757
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[949]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[949]/D,1.200,0.092,Setup Check,1.213,2.621,-1.408,-0.155,0.105,0.26,219,0.044,34,34,0.445,0.0,2.132,0.15,0.0,5,0,28,1,0,0.303,738.269
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[94]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[94]/D,1.200,0.097,Setup Check,1.209,2.641,-1.433,-0.155,0.105,0.26,227,0.06,33,33,0.473,0.0,2.109,0.15,0.0,5,0,27,1,0,0.305,728.0279999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[950]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[950]/D,1.200,0.096,Setup Check,1.21,2.624,-1.415,-0.155,0.105,0.26,219,0.044,34,34,0.445,0.0,2.135,0.15,0.0,5,0,28,1,0,0.308,759.058
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[951]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[951]/D,1.200,0.093,Setup Check,1.212,2.62,-1.407,-0.155,0.105,0.26,219,0.044,34,34,0.445,0.0,2.131,0.15,0.0,5,0,28,1,0,0.304,739.865
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[952]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[952]/D,1.200,0.145,Setup Check,1.161,2.641,-1.481,-0.155,0.105,0.26,227,0.089,33,33,0.473,0.0,2.079,0.15,0.0,5,0,27,1,0,0.308,747.266
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[953]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[953]/D,1.200,0.13,Setup Check,1.176,2.617,-1.441,-0.155,0.105,0.26,227,0.057,33,33,0.473,0.0,2.087,0.15,0.0,5,0,27,1,0,0.301,711.9219999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[954]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[954]/D,1.200,0.129,Setup Check,1.177,2.605,-1.428,-0.155,0.105,0.26,227,0.061,33,33,0.473,0.0,2.071,0.15,0.0,5,0,27,1,0,0.3,712.2969999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[955]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[955]/D,1.200,0.104,Setup Check,1.202,2.621,-1.419,-0.155,0.105,0.26,222,0.055,34,34,0.488,0.0,2.079,0.15,0.0,5,0,28,1,0,0.298,717.1950000000002
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[956]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[956]/D,1.200,0.12,Setup Check,1.185,2.603,-1.418,-0.155,0.105,0.26,227,0.082,33,33,0.473,0.0,2.049,0.15,0.0,5,0,27,1,0,0.308,757.8119999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[957]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[957]/D,1.200,0.104,Setup Check,1.201,2.642,-1.441,-0.155,0.105,0.26,227,0.051,33,33,0.473,0.0,2.119,0.15,0.0,5,0,27,1,0,0.301,715.1289999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[958]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[958]/D,1.200,0.096,Setup Check,1.209,2.631,-1.422,-0.155,0.105,0.26,227,0.049,33,33,0.473,0.0,2.109,0.15,0.0,5,0,27,1,0,0.305,728.0279999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[959]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[959]/D,1.200,0.111,Setup Check,1.195,2.637,-1.442,-0.155,0.105,0.26,222,0.052,34,34,0.488,0.0,2.099,0.15,0.0,5,0,28,1,0,0.306,765.7
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[95]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[95]/D,1.200,0.111,Setup Check,1.195,2.644,-1.45,-0.155,0.105,0.26,222,0.059,34,34,0.488,0.0,2.099,0.15,0.0,5,0,28,1,0,0.306,765.7
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[960]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[960]/D,1.200,0.071,Setup Check,1.129,2.508,-1.38,-0.155,0.0,0.155,205,0.033,24,24,0.2279999999999999,0.0,2.249000000000001,0.15,0.0,3,0,20,1,0,0.223,478.799
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[961]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[961]/D,1.200,0.18,Setup Check,1.126,2.536,-1.41,-0.155,0.105,0.26,195,0.037,31,31,0.384,0.0,2.116,0.15,0.0,4,0,26,1,0,0.267,649.603
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[962]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[962]/D,1.200,0.193,Setup Check,1.113,2.553,-1.441,-0.155,0.105,0.26,195,0.037,31,31,0.384,0.0,2.134,0.15,0.0,4,0,26,1,0,0.2720000000000001,673.9389999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[963]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[963]/D,1.200,0.056,Setup Check,1.144,2.498,-1.355,-0.155,0.0,0.155,198,0.044,33,33,0.435,0.0,2.023,0.15,0.0,5,0,27,1,0,0.2740000000000001,662.7350000000001
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[964]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[964]/D,1.200,0.114,Setup Check,1.086,2.516,-1.43,-0.155,0.0,0.155,204,0.035,32,32,0.384,0.0,2.098,0.15,0.0,4,0,27,1,0,0.2740000000000001,644.708
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[965]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[965]/D,1.200,0.121,Setup Check,1.079,2.485,-1.405,-0.155,0.0,0.155,197,0.057,32,32,0.446,0.0,1.983,0.15,0.0,5,0,26,1,0,0.2700000000000001,655.0619999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[966]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[966]/D,1.200,0.193,Setup Check,1.112,2.586,-1.474,-0.155,0.105,0.26,197,0.067,32,32,0.446,0.0,2.075,0.15,0.0,5,0,26,1,0,0.2730000000000001,668.733
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[967]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[967]/D,1.200,0.126,Setup Check,1.18,2.522,-1.342,-0.155,0.105,0.26,208,0.041,32,32,0.445,0.0,2.037,0.15,0.0,5,0,26,1,0,0.2820000000000001,655.886
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[968]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[968]/D,1.200,0.121,Setup Check,1.184,2.625,-1.441,-0.155,0.105,0.26,202,0.036,33,33,0.45,0.0,2.142,0.15,0.0,5,0,27,1,0,0.2770000000000001,648.383
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[969]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[969]/D,1.200,0.092,Setup Check,1.213,2.596,-1.383,-0.155,0.105,0.26,210,0.041,33,33,0.384,0.0,2.172,0.15,0.0,4,0,28,1,0,0.2850000000000001,671.4000000000001
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[96]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[96]/D,1.200,0.071,Setup Check,1.129,2.507,-1.379,-0.155,0.0,0.155,205,0.031,24,24,0.2279999999999999,0.0,2.249000000000001,0.15,0.0,3,0,20,1,0,0.223,478.799
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[970]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[970]/D,1.200,0.086,Setup Check,1.219,2.618,-1.399,-0.155,0.105,0.26,210,0.047,33,33,0.384,0.0,2.189,0.15,0.0,4,0,28,1,0,0.2880000000000001,679.064
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[971]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[971]/D,1.200,0.091,Setup Check,1.215,2.596,-1.381,-0.155,0.105,0.26,210,0.043,33,33,0.384,0.0,2.17,0.15,0.0,4,0,28,1,0,0.2820000000000001,668.65
